	Code	ROE	PM
0	094860	-18.7	-0.07934615835808628
0	006920	28.25	0.22672507804214467
0	054180	-51.61	-0.28881610123312057
0	086060	5.51	0.08779229484339884
0	193250	-16.09	-0.12911512271145278
0	045510	4.03	0.04333082906933473
0	049470	-20.41	-2.51553341886147
0	208710	-21.08	-0.04332789765162794
0	000950	-9.59	-0.460105328727561
0	131180	1.18	-0.02394505408256521
0	187790	-58.88	0.021160655332270233
0	030350	-65.33	-2.154894811159115
0	024070	-0.43	-0.08079135409931151
0	179720	-331.2	-0.08702917217851425
0	089230	-73.77	-0.12117929168658124
0	001070	-2.76	-0.023722916337181717
0	012340	-51.13	-0.22130555202995209
0	091340	-6.85	0.01724231787001214
0	148250	-8.99	-0.0394298962730862
0	002690	-2.03	-0.06213003172916448
0	296640	0.11	-0.03702663758018581
0	317860	-39.44	-0.08110208725232887
0	313760	-82.18	-0.38967772362881076
0	380540	-21.66	-0.09927607883314868
0	009620	-100.94	-0.0018747022972751928
0	900110	0.83	-0.05537591952685882
0	123010	-24.24	-0.2279729283727568
0	000300	-46.38	-0.2175417510207467
0	133820	-24.73	-0.14279637300674292
0	341170	-396.95	-0.2125479540235159
0	080470	11.96	0.031162592727714943
0	008600	-14.78	-0.02746472424279036
0	159910	-41.5	-0.21506727835152328
0	257990	9.8	0.028576840675131943
0	039310	14.49	0.023740312320426796
0	026040	1.76	-0.01843927969781217
0	084870	10.93	0.11893021220311291
0	068940	-20.96	0.0
0	227420	-177.73	-0.17062080379460667
0	044480	-68.02	-0.06518730991163138
0	092600	-39.39	-0.40373561067058067
0	018620	-3.44	0.010850824798319982
0	033050	5.24	0.1243500062669577
0	456190	8.45	0.02935374788653015
0	042940	43.07	0.3417887487876359
0	030720	-33.44	-0.24865355382324064
0	045300	-1.53	-0.016363759835642398
0	123330	-32.11	-0.11721611721611722
0	318160	-4.84	0.09461384731644608
0	121850	-25.98	-0.12621870314900271
0	076340	8.55	0.1427546489663182
0	072520	-22.3	-0.4258129679249027
0	101400	3.25	0.06387425458744896
0	206950	57.28	0.032777707487805056
0	113810	17.45	0.05413927219493603
0	014100	8.33	-0.02270504401285455
0	060900	-17.04	-0.23655780013862288
0	001420	-0.28	-0.024224806201550386
0	016670	-4.88	-5.010799136069119
0	079190	14.16	0.04434280893473739
0	014910	-4.84	0.01229590488576551
0	110020	-81.59	-0.038849862762859795
0	379390	8.86	-0.0235335395727165
0	035200	3.8	0.0531699547219857
0	015020	-6.66	-0.0390706265466797
0	083640	-33.15	-1.330631128579909
0	215480	7.6	0.09129760658602046
0	054090	-27.89	-0.11471396793041974
0	223220	-385.33	-0.019543045296596787
0	054940	-1.24	0.04861944047538986
0	043100	-78.93	-0.6609051982584351
0	336040	-145.38	-0.13233639912657977
0	365900	-27.33	-0.15999371059206638
0	073190	-20.41	-0.13181447011934955
0	010400	2.05	-0.07995652303486855
0	103230	7.88	0.07135848720007136
0	035460	8.76	0.06884334727619731
0	002070	-8.44	0.04260404995837846
0	032280	4.61	0.03073595916297522
0	001210	-73.41	-0.15362055931671975
0	243870	52.55	0.03628636774526116
0	154030	-10.42	-0.012155159640396894
0	352940	-14.45	-0.07260830382731183
0	025870	1.7	0.030238349341871217
0	084670	-4.3	-0.002762540830353473
0	044780	3.17	0.01986170296227369
0	177350	-83.47	-0.44126951960772687
0	377460	-86.76	-0.48111463405022026
0	032080	-1.21	-0.003182873998994084
0	154040	55.28	-0.0007745669396240563
0	208350	24.96	0.040744912063991244
0	191600	5.29	0.04508566275924256
0	050760	-8.73	-0.03889540054408682
0	063760	0.88	-0.19997232525855796
0	149010	15.27	0.07549904871198623
0	900260	7.35	0.29812150963962536
0	900120	1.81	0.8797956296709714
0	023790	-81.34	-0.0477350568948357
0	002680	-20.94	0.008832526465684162
0	207490	1.46	0.002577319587628866
0	067730	3.03	0.017823786913062696
0	119650	-91.69	-0.05739632974953099
0	001000	-4.46	0.010288284416741981
0	244460	-199.91	-0.879728185823251
0	224060	-16.99	-0.11602993750895327
0	225430	-3.68	-0.029656355897623346
0	025620	-16.66	-0.32948716292171126
0	019490	-136.62	-0.20992729645194877
0	424760	-24.14	-0.012001070495488198
0	054220	-43.48	-0.3036718633048908
0	225590	9.06	0.17502386536835834
0	233250	-6.91	-0.050114627573145186
0	139050	0.21	-0.05232783110779395
0	043200	-3.82	-0.04529598782443847
0	310870	9.03	0.11692979318062105
0	054410	6.55	0.012072971454062645
0	291810	-6.06	-0.11465318684902469
0	258790	-41.44	-0.07604252251063397
0	008290	-20.94	-0.07437364473604481
0	035290	-22.1	-0.40869945993285656
0	130740	-3.13	-0.049562373095986205
0	317530	-65.66	-0.14032934538825623
0	043590	23.99	0.022395965142919853
0	900070	2.18	0.15164361459067682
0	005110	-182.79	0.0019392637337009245
0	232830	-9.02	-0.05222652314336016
0	017250	23.43	0.18542594958903688
0	115570	-20.91	-0.06981978281940497
0	258830	-105.07	-0.00330003618819684
0	079650	2.24	-0.05598320503848845
0	044380	-11.24	-0.23418956359621892
0	204210	5.24	0.004473304215105096
0	010420	-8.79	-0.019696724930344994
0	344860	12.26	0.05311534794536556
0	025890	7.95	0.08556105198169021
0	251280	-74.51	-0.10972160884795054
0	214310	-82.12	-0.16280754808354425
0	446440	-88.46	-0.18914162596009934
0	279060	-187.68	-0.06269385600211179
0	050120	-28.96	-0.2609182699611174
0	215790	-20.47	-0.5494609642580585
0	060480	-2.59	-0.10759866675470194
0	066430	6.95	0.006605497993778149
0	088790	4.15	0.11582811984869677
0	121890	24.65	0.05727295511495598
0	071460	-148.29	-0.5921897862294061
0	217620	-324.79	-0.09063224099680843
0	048830	3.88	0.05234058847350051
0	020400	1.67	0.018856889553167146
0	043090	-53.53	-1.2175293849041546
0	101680	-17.37	-0.1074866939150554
0	308100	-7.68	-0.01706575649298704
0	039740	4.44	0.002189696950321469
0	275630	6.24	0.073786239419745
0	436610	3.21	-0.0
0	230980	-105.34	-0.3357532428547093
0	091970	-20.59	-0.07071897943397785
0	086220	3.19	0.04757722149026497
0	065570	-45.83	-0.1146724617993132
0	067770	-3.26	-0.14258697188322017
0	335870	12.02	0.12263209684207635
0	065770	-3.82	-0.11276196984167022
0	134060	6.39	0.043993665791999266
0	191410	-0.84	0.033607451892332926
0	053060	29.75	0.13693941621987826
0	196700	2.96	0.05584937578011912
0	219550	-45.56	-0.13337604600164077
0	019660	-35.33	-0.6875281027111984
0	123750	-1.36	0.02182988036601849
0	043360	-4.93	-0.13386217154189392
0	900280	-76.99	152.72185102973395
0	027040	-31.21	-0.06662825022028965
0	449020	3.88	-0.0
0	052960	8.11	0.06157226258744057
0	001770	0.21	0.014948369399833645
0	079950	-40.05	-0.23260264210206802
0	250930	-37.39	-0.18292936432045898
0	204630	-73.75	2.9389959754289343
0	286000	-291.11	-0.05811181054182427
0	069140	-77.58	-0.2033311964822579
0	238500	-92.01	-0.2720946279813409
0	069330	-15.58	-0.008286285415963657
0	019570	-35.75	1.750798483094596
0	439410	3.1	-0.005265374894692502
0	106240	-4.15	0.01530388737869278
0	065420	-67.57	-0.5898265347595065
0	065150	-20.04	-0.015319452717658145
0	031860	-52.99	0.3026098831925851
0	050090	-22.41	-0.05705399263840484
0	009440	-14.6	-0.042245564835600005
0	456700	3.87	0.014591439688715954
0	289170	-19.91	-0.024429760529715384
0	070590	-27.12	-0.2498242902491914
0	023460	-18.8	-0.03368123529023601
0	062970	-66.67	-0.10573608386253068
0	084440	-8.05	0.01401862591741831
0	224760	-14.43	-0.23547677577953163
0	424140	2.78	-0.005589043239633023
0	199150	-1906.17	-0.16415905337179346
0	440820	3.17	-0.0061214495592556315
0	322970	-45.57	-0.1552770919706216
0	096870	-0.92	-0.01856328812760157
0	026910	-20.8	-0.08167584839329022
0	412930	1.71	-0.00541092747625685
0	106520	-46.93	2.174773246208966
0	406760	2.42	-0.0
0	065690	-20.92	-0.12195481396987003
0	390110	-98.62	-0.3040199801930983
0	011080	6.28	0.021437667562169083
0	073540	3.5	-0.016848631891090444
0	208850	6.66	0.05827505827505827
0	430220	1.72	-0.006169564305368754
0	238170	-1.02	-0.11839437495169675
0	422040	3.4	-0.006303421497188674
0	442310	2.97	-0.006638651557095723
0	060260	-31.62	-0.02509331846661757
0	331660	-174.05	-0.07892867478755031
0	341310	-21.59	-0.09874483384515387
0	212310	-28.72	-0.17270790701208907
0	430230	2.43	-0.0
0	140910	-3.64	-0.0360844173292768
0	149300	-78.91	-5.341100944202427
0	253610	-701.2	-0.09417982387345519
0	008500	-52.94	-0.042382459312839064
0	079970	-41.73	-0.1870740890894917
0	446750	3.08	-0.0
0	425290	1.92	-0.007290330106147206
0	044180	-11.11	0.01681455346683304
0	446840	2.01	-0.0
0	086460	-58.7	-0.25149184135729735
0	418170	2.25	-0.0
0	430460	2.66	-0.0
0	054630	-37.97	-0.15991151020372085
0	244880	19.18	0.321285140562249
0	421800	1.93	-0.0
0	438220	2.82	-0.007807620237351656
0	254160	-32.33	-0.034636723743789004
0	435380	2.68	-0.0
0	311960	-17.6	-0.14061699106855305
0	448370	1.9	-0.007803720814084155
0	445970	2.69	-0.0
0	178600	9.08	0.09412105415580654
0	174880	-3.12	-0.12384092633012896
0	446190	3.78	-0.0
0	446150	3.47	-0.00836638053645232
0	430700	2.56	-0.0
0	444920	0.97	-0.0
0	202960	34.84	0.37092739810895786
0	415580	1.81	-0.008753156607101437
0	351020	21.87	0.05909762473008297
0	046070	-105.85	-0.06523625158142969
0	437780	2.8	-0.009225900793888762
0	450050	1.09	-0.0
0	112190	6.53	0.03360600645891051
0	448830	1.37	-0.008161000212186005
0	116100	2.13	0.06344984416718272
0	346010	-186.88	-0.20262055923274347
0	433530	2.02	-0.0
0	250030	-83.75	-0.0681731177664389
0	224810	-41.0	-0.02460247578598436
0	450940	1.15	-0.0
0	448760	1.75	-0.0
0	439730	2.14	-0.009298519675667635
0	114920	27.53	0.17070141210232848
0	442770	2.79	-0.0
0	185190	-10.99	-0.06376224334700768
0	445360	3.44	-0.0
0	440790	1.76	-0.0
0	447690	-265.74	-0.3655430955001645
0	227100	-120.7	-0.05499142650830033
0	066830	-2.27	-0.07631836541935492
0	418210	1.93	-0.0
0	199290	-3.45	0.06536261442287365
0	189350	2.77	0.02933780385582565
0	296520	-40.86	-0.17083620907618613
0	435870	1.27	-0.01216012451967508
0	442130	3.34	-0.0
0	413600	0.81	-0.0
0	318660	33.72	0.05493881647138969
0	323230	-80.96	-0.14705448953439113
0	419700	-591.97	-0.4236508034307242
0	234070	10.04	0.049646728067848644
0	438580	2.73	-0.014663831659212553
0	233990	-39.17	-0.009410763843468882
0	136660	-69.93	-0.11584883600630178
0	092590	-8.36	-0.2803247842950843
0	446600	-122.37	-0.03831755288780237
0	258050	-80.39	-0.2401758086919625
0	217910	-6.89	0.005643351048940946
0	448780	1.47	0.03138480755620627
0	299480	-6.42	-0.061167700579212246
0	208890	-8.2	0.05201614581165994
0	266470	-80.09	-1.7778496100852563
0	121060	-22.79	-0.07951771370669551
0	266870	-21.45	-1.2096469343010507
0	217320	-13.22	0.02318202234167403
0	140660	3.48	0.10400776591318818
0	215570	-43.78	-0.07251655280963572
0	413300	-63.19	-0.07851121794452397
0	288490	-8077.66	-0.06576501371419753
0	245450	15.62	0.07099885928499416
0	236030	-46.53	0.0066933821860987825
0	308700	-203.15	-0.1119737234995521
0	258250	-53.64	-0.19383823494427593
