	Unnamed: 0	Code	ROE	PM	ROE_Rank	PM_Rank	Total_Rank
1696	0	359090	14.21	0.0644015866888983	343.0	670.0	1013.0
1423	0	263690	12.02	0.0737480573593405	462.0	552.0	1014.0
239	0	6040	9.97	0.0903145915765414	615.0	399.0	1014.0
91	0	128940	17.11	0.0561569966800421	223.0	792.0	1015.0
1316	0	413630	16.53	0.0581037348112341	250.0	766.0	1016.0
4	0	5380	14.0	0.0644524612754882	348.0	669.0	1017.0
706	0	92230	9.54	0.0950191236883111	652.0	366.0	1018.0
1648	0	72990	10.21	0.0876491318392972	594.0	424.0	1018.0
415	0	376300	16.86	0.0565973290018566	236.0	783.0	1019.0
154	0	990	9.42	0.0961970322567589	664.0	357.0	1021.0
569	0	25770	11.67	0.0754764721865605	490.0	534.0	1024.0
670	0	1230	9.45	0.0953750253910217	662.0	363.0	1025.0
2105	0	21650	9.93	0.0887196334037789	616.0	409.0	1025.0
1636	0	212560	11.65	0.0757224118316268	495.0	531.0	1026.0
732	0	179290	14.5	0.0630587519733811	327.0	699.0	1026.0
298	0	86450	11.28	0.0780978384634892	515.0	511.0	1026.0
127	0	81660	9.68	0.0914823874428865	636.0	391.0	1027.0
452	0	3300	7.12	0.1478315979398978	903.0	125.0	1028.0
1437	0	14200	11.72	0.0743647310618807	484.0	545.0	1029.0
251	0	352480	25.08	0.0457246627083205	87.0	944.0	1031.0
2306	0	113810	17.45	0.054139272194936	210.0	822.0	1032.0
522	0	97520	12.44	0.0702826559662598	438.0	595.0	1033.0
1056	0	14280	10.09	0.0868364829714537	604.0	430.0	1034.0
0	0	5930	10.85	0.080012373795243	547.0	490.0	1037.0
1395	0	6090	9.51	0.0931535139048478	655.0	382.0	1037.0
544	0	3220	10.92	0.0790437594206241	540.0	497.0	1037.0
1045	0	264660	12.56	0.0688208644919345	429.0	612.0	1041.0
1033	0	36560	8.63	0.103729007966687	741.0	303.0	1044.0
358	0	192650	12.06	0.071179906846195	460.0	584.0	1044.0
628	0	272550	8.98	0.1001748959702928	711.0	333.0	1044.0
753	0	70960	9.32	0.0945515894895357	672.0	372.0	1044.0
1650	0	201490	6.17	0.2413989604989378	1015.0	32.0	1047.0
1383	0	32560	7.0	0.1449633880862853	915.0	134.0	1049.0
800	0	204620	10.29	0.0826776541260386	588.0	464.0	1052.0
1551	0	128660	21.25	0.046982983781239	129.0	925.0	1054.0
393	0	7700	5.84	0.4382022619312449	1045.0	10.0	1055.0
1297	0	3100	8.56	0.1032823173276558	749.0	306.0	1055.0
1231	0	332570	26.65	0.0426283551429545	70.0	989.0	1059.0
412	0	16800	13.33	0.0639244529192772	386.0	676.0	1062.0
642	0	100840	12.78	0.0662416821147789	421.0	644.0	1065.0
1382	0	2200	6.6	0.1643933955491744	969.0	100.0	1069.0
1454	0	67370	17.74	0.0506444999586078	200.0	870.0	1070.0
1315	0	41930	9.76	0.0854599406528189	630.0	441.0	1071.0
1135	0	370090	17.2	0.0519912879931752	221.0	852.0	1073.0
2493	0	178600	9.08	0.0941210541558065	700.0	373.0	1073.0
142	0	2790	7.74	0.1182885524544613	843.0	234.0	1077.0
1402	0	170030	9.36	0.0886986411828943	667.0	410.0	1077.0
172	0	161890	12.59	0.0652565222457228	427.0	655.0	1082.0
1826	0	256150	9.67	0.0850107980061698	637.0	445.0	1082.0
950	0	143160	9.72	0.0838973636775496	633.0	453.0	1086.0
118	0	7660	31.5	0.0387776940802962	42.0	1046.0	1088.0
1406	0	239890	14.35	0.0586166048396754	335.0	753.0	1088.0
398	0	3280	23.02	0.0432760687737655	107.0	983.0	1090.0
126	0	403870	34.05	0.0382710490769923	34.0	1056.0	1090.0
1487	0	216050	11.47	0.0703667593683567	504.0	594.0	1098.0
1897	0	16600	5.38	26.245013447444894	1096.0	2.0	1098.0
302	0	3850	11.23	0.071416318312733	519.0	580.0	1099.0
2332	0	243870	52.55	0.0362863677452611	12.0	1090.0	1102.0
2342	0	208350	24.96	0.0407449120639912	88.0	1014.0	1102.0
550	0	31330	8.92	0.0919902854819641	714.0	389.0	1103.0
26	0	33780	11.47	0.0700054284447604	504.0	600.0	1104.0
471	0	5090	10.79	0.0733243799878439	548.0	558.0	1106.0
768	0	83930	14.64	0.0563547350014334	321.0	788.0	1109.0
2020	0	139670	20.02	0.0448673891182176	147.0	962.0	1109.0
1490	0	105740	9.41	0.0845072863543005	665.0	446.0	1111.0
1581	0	590	5.97	0.1750026571084063	1035.0	80.0	1115.0
648	0	29460	6.44	0.145057554861794	983.0	133.0	1116.0
2192	0	93380	7.83	0.1074100876869103	837.0	285.0	1122.0
534	0	60980	8.91	0.0889024760810862	716.0	408.0	1124.0
1051	0	294570	10.09	0.0769880868547408	604.0	520.0	1124.0
1373	0	54800	8.19	0.1001933664729056	793.0	332.0	1125.0
806	0	293480	8.17	0.100206313665803	797.0	331.0	1128.0
730	0	36200	9.05	0.087177645994019	704.0	428.0	1132.0
1567	0	48430	13.68	0.057149388501543	364.0	774.0	1138.0
1411	0	38460	17.18	0.0477067281318262	222.0	917.0	1139.0
258	0	1800	5.26	0.2542162733045446	1111.0	29.0	1140.0
729	0	37710	6.0	0.1601389854713978	1032.0	108.0	1140.0
2112	0	51390	6.82	0.1235879482736902	939.0	202.0	1141.0
69	0	10120	14.68	0.0538276496391679	317.0	826.0	1143.0
911	0	33920	12.83	0.0599079193092099	416.0	732.0	1148.0
865	0	68930	8.03	0.0993496571443332	812.0	336.0	1148.0
1180	0	65510	9.34	0.0813571160688241	669.0	481.0	1150.0
2305	0	206950	57.28	0.032777707487805	9.0	1144.0	1153.0
1118	0	13990	8.08	0.0983679454183529	809.0	344.0	1153.0
1218	0	120030	9.22	0.0825958150414771	688.0	466.0	1154.0
1362	0	23000	7.02	0.116361071932299	912.0	244.0	1156.0
134	0	12750	10.37	0.0720113961307622	583.0	574.0	1157.0
106	0	214150	31.96	0.0344687918299115	40.0	1118.0	1158.0
1147	0	417500	13.13	0.0585888519103798	403.0	755.0	1158.0
1058	0	9070	10.26	0.072241853160581	590.0	570.0	1160.0
1478	0	49430	7.63	0.1029704927755902	852.0	308.0	1160.0
54	0	5830	15.63	0.0496869961226397	272.0	890.0	1162.0
122	0	112610	15.08	0.0511530184756048	302.0	863.0	1165.0
112	0	1450	21.01	0.0395630113178445	135.0	1032.0	1167.0
1924	0	25530	6.28	0.1332265225185903	997.0	171.0	1168.0
268	0	214370	18.02	0.0438762232194167	194.0	975.0	1169.0
972	0	123040	6.11	0.1415171594818237	1023.0	146.0	1169.0
1870	0	122690	10.22	0.0716587978574446	593.0	578.0	1171.0
2000	0	19770	10.59	0.0694762597606593	565.0	607.0	1172.0
25	0	66570	9.22	0.0805460738600246	688.0	484.0	1172.0
455	0	130660	15.53	0.0495566585088782	279.0	895.0	1174.0
873	0	78070	5.91	0.1447541710070716	1039.0	136.0	1175.0
1206	0	92460	55.21	0.0315557880035412	11.0	1165.0	1176.0
61	0	64350	18.79	0.0409842378414147	171.0	1007.0	1178.0
481	0	75580	12.5	0.0588456391858913	433.0	747.0	1180.0
1701	0	318000	11.91	0.0614856652605991	468.0	712.0	1180.0
1528	0	104620	16.22	0.0471051461087437	258.0	924.0	1182.0
1867	0	4590	6.53	0.1224389039743273	974.0	210.0	1184.0
1945	0	80010	5.23	0.1814903846153846	1118.0	69.0	1187.0
1109	0	4140	10.97	0.0655003973566719	536.0	653.0	1189.0
342	0	381970	11.8	0.0613651950301347	478.0	713.0	1191.0
469	0	286940	10.32	0.069772376612587	587.0	604.0	1191.0
1509	0	7590	7.84	0.0957533393977115	835.0	358.0	1193.0
719	0	1130	8.5	0.0861824021500076	760.0	434.0	1194.0
2008	0	238120	10.76	0.0661023330217509	551.0	645.0	1196.0
1572	0	115440	10.03	0.0708631903575373	609.0	588.0	1197.0
143	0	28670	7.42	0.1002849452448487	870.0	329.0	1199.0
243	0	267270	8.52	0.0850615112344039	756.0	444.0	1200.0
216	0	64760	14.0	0.0517536696028662	348.0	855.0	1203.0
1656	0	82210	27.87	0.0326754623502806	59.0	1145.0	1204.0
485	0	372170	16.4	0.0454040869503685	255.0	950.0	1205.0
476	0	1820	10.9	0.064819630226621	543.0	665.0	1208.0
114	0	58470	21.12	0.0369379713304514	132.0	1079.0	1211.0
113	0	298040	15.08	0.0482898542383124	302.0	912.0	1214.0
303	0	2350	9.46	0.0736454275438414	661.0	553.0	1214.0
597	0	151860	7.53	0.0967363201478835	861.0	355.0	1216.0
616	0	900290	7.93	0.0916916126786664	826.0	390.0	1216.0
607	0	6390	9.29	0.0751769100636071	679.0	538.0	1217.0
815	0	254490	13.71	0.0514164384082851	363.0	857.0	1220.0
963	0	6620	11.12	0.0631181171260419	526.0	697.0	1223.0
1706	0	115310	6.87	0.1050189640013841	929.0	298.0	1227.0
49	0	47050	10.94	0.0631679328360406	538.0	695.0	1233.0
1919	0	318020	10.91	0.0631982027530236	541.0	693.0	1234.0
293	0	214320	10.74	0.0637119113573407	557.0	681.0	1238.0
989	0	15890	5.55	0.1343479927404559	1071.0	167.0	1238.0
996	0	68790	6.49	0.1128459450586283	978.0	262.0	1240.0
375	0	101490	13.4	0.0512365675064053	381.0	861.0	1242.0
1346	0	119850	9.7	0.0692386779340235	634.0	608.0	1242.0
2075	0	12280	11.57	0.0590188140991803	499.0	745.0	1244.0
129	0	150	9.28	0.0726679005475127	681.0	566.0	1247.0
2318	0	215480	7.6	0.0912976065860204	855.0	393.0	1248.0
877	0	90350	7.67	0.0894916702263989	848.0	402.0	1250.0
2111	0	373170	17.69	0.0387069471228696	204.0	1047.0	1251.0
1460	0	5740	6.82	0.1024700979986493	939.0	313.0	1252.0
1263	0	1380	15.39	0.0447276775682022	289.0	964.0	1253.0
99	0	145020	15.58	0.0436090349295034	277.0	976.0	1253.0
767	0	80160	18.41	0.0374693070569852	183.0	1073.0	1256.0
910	0	4250	7.54	0.0902055100938746	859.0	400.0	1259.0
1415	0	90470	5.53	0.1286056544564542	1074.0	188.0	1262.0
1688	0	150900	13.23	0.0507104128494848	393.0	869.0	1262.0
2386	0	25890	7.95	0.0855610519816902	823.0	440.0	1263.0
1257	0	77500	6.91	0.0989469426122283	925.0	339.0	1264.0
295	0	213420	11.72	0.0569450832836923	484.0	780.0	1264.0
937	0	110790	7.03	0.0965287992520923	911.0	356.0	1267.0
275	0	229640	16.77	0.0400288189342667	245.0	1023.0	1268.0
736	0	214430	14.91	0.0449156414303349	308.0	961.0	1269.0
1278	0	120240	8.27	0.0804786577915778	784.0	486.0	1270.0
964	0	63570	9.64	0.0674695208509173	639.0	632.0	1271.0
1583	0	39240	8.09	0.0827487431084604	808.0	463.0	1271.0
1864	0	57030	10.04	0.0646122750400121	607.0	666.0	1273.0
772	0	339770	9.01	0.0721939053848672	707.0	571.0	1278.0
33	0	17670	10.38	0.0630674622642054	580.0	698.0	1278.0
906	0	101530	8.31	0.0788716310358176	779.0	500.0	1279.0
1908	0	238490	8.58	0.0752996131977764	745.0	536.0	1281.0
1702	0	330730	7.08	0.0939749847400776	907.0	376.0	1283.0
1285	0	71200	15.36	0.0420679745938445	291.0	993.0	1284.0
650	0	334890	7.13	0.0931386505830035	901.0	383.0	1284.0
2385	0	344860	12.26	0.0531153479453655	447.0	837.0	1284.0
1280	0	53700	10.23	0.063163294927969	591.0	696.0	1287.0
578	0	72710	6.11	0.1121990294560447	1023.0	265.0	1288.0
2175	0	5820	6.29	0.1058439121902301	995.0	294.0	1289.0
109	0	35250	8.92	0.0716875034157553	714.0	577.0	1291.0
1724	0	9770	6.39	0.1034965034965035	987.0	305.0	1292.0
669	0	16580	7.02	0.0932887390126596	912.0	380.0	1292.0
170	0	204320	10.74	0.0596745125692514	557.0	737.0	1294.0
703	0	78150	18.65	0.0338117541856299	175.0	1123.0	1298.0
1409	0	64850	13.53	0.0471386091482903	375.0	923.0	1298.0
1096	0	282720	23.15	0.0293956637058968	106.0	1192.0	1298.0
1111	0	24900	13.84	0.0460932037027153	358.0	940.0	1298.0
322	0	3570	9.29	0.0684462361669324	679.0	620.0	1299.0
203	0	140860	23.52	0.0288861391732772	100.0	1199.0	1299.0
1207	0	12690	11.51	0.0553655877063523	500.0	804.0	1304.0
1353	0	53580	5.43	0.1205628896513391	1087.0	221.0	1308.0
17	0	138040	24.07	0.0279893209865921	95.0	1214.0	1309.0
683	0	83650	16.02	0.0386818274365357	261.0	1048.0	1309.0
1578	0	37440	12.2	0.0513718070495476	453.0	859.0	1312.0
2294	0	33050	5.24	0.1243500062669577	1116.0	198.0	1314.0
662	0	540	15.99	0.0384432143388868	262.0	1052.0	1314.0
337	0	10780	7.91	0.0802141053840838	827.0	488.0	1315.0
453	0	432320	11.49	0.05484955808769	502.0	813.0	1315.0
2125	0	169330	12.53	0.0499171672150225	431.0	885.0	1316.0
2311	0	79190	14.16	0.0443428089347373	346.0	971.0	1317.0
88	0	79550	18.54	0.0331581020688156	182.0	1137.0	1319.0
418	0	77970	12.29	0.050378636337725	445.0	875.0	1320.0
176	0	185750	11.3	0.0552409459619432	513.0	807.0	1320.0
1130	0	14530	7.41	0.0840694030420694	872.0	452.0	1324.0
179	0	80	9.92	0.061319881222605	618.0	714.0	1332.0
1101	0	4080	8.36	0.073288331726133	775.0	559.0	1334.0
1960	0	148930	9.73	0.062409257373177	631.0	704.0	1335.0
2174	0	65440	8.57	0.0708255425236557	747.0	589.0	1336.0
59	0	267250	9.69	0.0627002740109261	635.0	701.0	1336.0
2328	0	35460	8.76	0.0688433472761973	729.0	611.0	1340.0
1711	0	189690	7.66	0.0797190577759272	850.0	491.0	1341.0
1574	0	115500	14.69	0.0399102020453978	316.0	1027.0	1343.0
37	0	42700	40.46	0.0218833214012869	25.0	1319.0	1344.0
2067	0	153490	6.89	0.0880979028470422	927.0	417.0	1344.0
708	0	425420	16.86	0.0351032024613449	236.0	1109.0	1345.0
1614	0	33830	5.0	0.122754491017964	1142.0	206.0	1348.0
206	0	9240	28.74	0.0230708186433342	55.0	1295.0	1350.0
962	0	121440	5.41	0.1135531452777769	1091.0	259.0	1350.0
1030	0	8040	4.53	0.1356728225280855	1191.0	161.0	1352.0
1279	0	122830	25.99	0.0244441072843439	80.0	1273.0	1353.0
1866	0	8370	7.52	0.0795572466274645	862.0	492.0	1354.0
1743	0	10640	11.64	0.0510204081632653	496.0	864.0	1360.0
1856	0	68050	9.89	0.0595680907276174	623.0	738.0	1361.0
489	0	20000	5.06	0.1192456245091	1133.0	229.0	1362.0
1062	0	2170	5.1	0.118	1128.0	237.0	1365.0
280	0	400	19.72	0.0280715214141833	153.0	1213.0	1366.0
27	0	12450	15.63	0.0358508751337045	272.0	1098.0	1370.0
1379	0	309960	6.12	0.0981434605684399	1022.0	350.0	1372.0
167	0	17800	26.15	0.022762679391133	76.0	1298.0	1374.0
1587	0	10470	8.77	0.0658258582316045	728.0	647.0	1375.0
1780	0	277410	8.52	0.0685028655469741	756.0	619.0	1375.0
1331	0	93920	7.17	0.0813735861339409	895.0	480.0	1375.0
1281	0	131030	8.31	0.0701673559896309	779.0	597.0	1376.0
1940	0	318410	7.9	0.0741550648321252	829.0	547.0	1376.0
1814	0	100030	10.44	0.0555275644675023	577.0	801.0	1378.0
1790	0	54540	9.32	0.0620251201736703	672.0	708.0	1380.0
1262	0	350520	3.11	0.2119196442495977	1332.0	49.0	1381.0
94	0	6260	8.55	0.0674878480585044	751.0	631.0	1382.0
391	0	53800	13.34	0.0416228365584725	384.0	999.0	1383.0
1629	0	17480	5.43	0.1054054695767486	1087.0	296.0	1383.0
1203	0	23450	11.69	0.0494505494505494	488.0	898.0	1386.0
547	0	297890	40.57	0.0192093059821818	24.0	1365.0	1389.0
121	0	2380	11.81	0.0478271239803463	474.0	915.0	1389.0
14	0	12330	8.78	0.0648514122328257	727.0	663.0	1390.0
237	0	36830	7.63	0.075015201427595	852.0	540.0	1392.0
1154	0	33290	10.62	0.0537318268886745	563.0	829.0	1392.0
1987	0	126640	8.22	0.0698003134980793	791.0	603.0	1394.0
1265	0	162300	9.56	0.0589840961991886	649.0	746.0	1395.0
619	0	41020	33.22	0.0194941776550944	39.0	1360.0	1399.0
93	0	1040	7.36	0.0769734119466371	878.0	521.0	1399.0
1690	0	321260	15.18	0.0356220598099864	297.0	1103.0	1400.0
874	0	2100	7.98	0.0711889383237683	818.0	583.0	1401.0
2374	0	43590	23.99	0.0223959651429198	96.0	1306.0	1402.0
500	0	108670	9.3	0.060080572784747	676.0	727.0	1403.0
313	0	1680	7.51	0.0746426746750738	864.0	543.0	1407.0
1705	0	129260	5.25	0.105903318006207	1114.0	293.0	1407.0
1605	0	189980	9.32	0.0598184397184523	672.0	736.0	1408.0
164	0	69620	9.56	0.0583830222329673	649.0	759.0	1408.0
2068	0	33250	10.27	0.0543349870068509	589.0	820.0	1409.0
2327	0	103230	7.88	0.0713584872000713	831.0	581.0	1412.0
83	0	22100	21.08	0.0240341872188213	133.0	1279.0	1412.0
626	0	430	6.17	0.0904438163623863	1015.0	398.0	1413.0
1600	0	23810	9.49	0.0584868093578894	658.0	757.0	1415.0
1095	0	89470	6.86	0.0808326250272503	932.0	483.0	1415.0
1275	0	226400	8.28	0.0671892831600264	782.0	634.0	1416.0
1645	0	241840	8.13	0.0685794706857549	801.0	617.0	1418.0
1679	0	50960	6.74	0.0819307420530331	948.0	472.0	1420.0
870	0	405100	10.51	0.0520491563588832	572.0	848.0	1420.0
846	0	89600	10.46	0.0521334193674574	576.0	846.0	1422.0
731	0	78350	9.91	0.0553202305677697	619.0	806.0	1425.0
1433	0	32850	8.61	0.0635733188522883	742.0	683.0	1425.0
156	0	47040	8.25	0.0662801332186316	788.0	642.0	1430.0
36	0	18260	8.83	0.0617843445726881	724.0	709.0	1433.0
1372	0	58400	3.97	0.1278223060401278	1242.0	192.0	1434.0
615	0	44490	6.87	0.0782954567663786	929.0	505.0	1434.0
684	0	77360	12.14	0.0435346112339571	457.0	978.0	1435.0
1741	0	24740	6.46	0.0834651249486648	980.0	456.0	1436.0
507	0	123890	5.3	0.0992252596176694	1104.0	337.0	1441.0
543	0	360070	13.95	0.0360294501592606	351.0	1093.0	1444.0
887	0	211270	11.66	0.0453253864617468	492.0	953.0	1445.0
31	0	3550	4.75	0.1090013575629557	1167.0	280.0	1447.0
234	0	103590	10.52	0.0501727575191523	570.0	878.0	1448.0
1425	0	93190	6.2	0.0860241709420525	1012.0	437.0	1449.0
2087	0	900310	2.16	0.4270459434006792	1438.0	11.0	1449.0
1258	0	18120	8.11	0.0658116781766687	802.0	648.0	1450.0
224	0	95340	11.48	0.0455999648546612	503.0	947.0	1450.0
178	0	41510	10.95	0.0477029287981233	537.0	918.0	1455.0
2130	0	10280	9.0	0.0587288279429078	708.0	748.0	1456.0
1328	0	35000	9.09	0.0583082497427148	697.0	760.0	1457.0
638	0	84010	6.42	0.081835622833135	984.0	474.0	1458.0
70	0	97950	7.24	0.0721410918755507	885.0	573.0	1458.0
2251	0	12620	5.28	0.0978616499182051	1107.0	352.0	1459.0
863	0	122990	6.63	0.0784623930845789	963.0	504.0	1467.0
64	0	51900	6.16	0.0843395650659705	1019.0	448.0	1467.0
549	0	93320	9.3	0.0560185549178394	676.0	793.0	1469.0
1041	0	39610	9.55	0.0545003381745983	651.0	818.0	1469.0
1202	0	900250	2.01	0.4206774864675455	1458.0	12.0	1470.0
1074	0	700	3.04	0.1470119403097919	1342.0	128.0	1470.0
1839	0	22220	5.61	0.0893793921591928	1066.0	405.0	1471.0
460	0	290650	39.5	0.0146852834102355	27.0	1446.0	1473.0
1761	0	430690	13.18	0.0370559609145126	397.0	1077.0	1474.0
2395	0	88790	4.15	0.1158281198486967	1227.0	248.0	1475.0
1384	0	393210	15.48	0.0290491417067968	283.0	1197.0	1480.0
1788	0	163730	9.57	0.0533986509480281	648.0	832.0	1480.0
43	0	9150	8.5	0.0607462692877833	760.0	721.0	1481.0
447	0	17810	12.65	0.038133872189368	426.0	1059.0	1485.0
2348	0	900120	1.81	0.8797956296709714	1477.0	8.0	1485.0
704	0	2810	10.38	0.0484093748919936	580.0	910.0	1490.0
886	0	122450	6.85	0.0733302026856264	934.0	557.0	1491.0
1337	0	330350	9.18	0.0555571964854095	692.0	800.0	1492.0
551	0	27410	3.45	0.1224083561593531	1285.0	211.0	1496.0
2072	0	228340	4.12	0.1113861386138613	1230.0	267.0	1497.0
917	0	19210	6.84	0.0731298283066714	936.0	562.0	1498.0
2255	0	86060	5.51	0.0877922948433988	1076.0	423.0	1499.0
919	0	52260	7.94	0.0642159143787808	825.0	674.0	1499.0
2533	0	234070	10.04	0.0496467280678486	607.0	892.0	1499.0
1236	0	14160	4.64	0.1014007925705192	1182.0	319.0	1501.0
2156	0	187270	6.7	0.074093339462415	954.0	550.0	1504.0
2003	0	162120	17.33	0.0234007964529898	215.0	1289.0	1504.0
130	0	4370	7.35	0.0680340879978701	879.0	626.0	1505.0
2070	0	262840	7.09	0.0700306675965183	906.0	599.0	1505.0
2135	0	354390	10.67	0.0455409697949517	561.0	948.0	1509.0
1016	0	970	4.9	0.095633393324536	1151.0	359.0	1510.0
225	0	281740	17.89	0.0221027879248402	198.0	1312.0	1510.0
2163	0	72950	5.82	0.0827650506007624	1049.0	462.0	1511.0
151	0	12510	12.72	0.0365496871712275	423.0	1088.0	1511.0
1595	0	65130	6.74	0.0731269239643608	948.0	563.0	1511.0
1507	0	53450	8.56	0.0582596604324039	749.0	763.0	1512.0
2425	0	52960	8.11	0.0615722625874405	802.0	710.0	1512.0
1089	0	149980	12.45	0.0371497063070388	437.0	1076.0	1513.0
139	0	120	6.94	0.0705719285900954	922.0	592.0	1514.0
1015	0	4970	5.76	0.0832513929859062	1057.0	458.0	1515.0
81	0	32640	6.65	0.0732142357824785	957.0	560.0	1517.0
1134	0	16710	34.23	0.0124624876007595	33.0	1485.0	1518.0
1479	0	265560	10.2	0.0472423238310123	597.0	922.0	1519.0
95	0	11780	7.15	0.0681127021853694	897.0	625.0	1522.0
561	0	1250	6.78	0.0712532896665852	943.0	582.0	1525.0
2184	0	13000	5.42	0.0860307405759148	1090.0	436.0	1526.0
692	0	13120	4.93	0.09392842487041	1149.0	377.0	1526.0
1731	0	63440	8.67	0.056248957050588	737.0	790.0	1527.0
416	0	241590	8.58	0.0566183720730925	745.0	782.0	1527.0
1720	0	51490	9.22	0.0527459959873606	688.0	840.0	1528.0
801	0	95570	7.72	0.0632751541216964	844.0	688.0	1532.0
1012	0	273640	11.25	0.0406392664991696	517.0	1015.0	1532.0
948	0	282880	10.09	0.0467298124979188	604.0	929.0	1533.0
20	0	810	13.16	0.0331625852591326	399.0	1136.0	1535.0
1934	0	221980	5.43	0.0842713537591043	1087.0	449.0	1536.0
934	0	89890	11.02	0.0409992543260619	530.0	1006.0	1536.0
78	0	307950	11.0	0.0412717662563441	533.0	1003.0	1536.0
41	0	10130	6.88	0.0690458365717927	928.0	609.0	1537.0
327	0	1430	6.09	0.0777077468273177	1025.0	513.0	1538.0
1608	0	204610	5.78	0.0803594180709298	1054.0	487.0	1541.0
1174	0	228850	5.67	0.0810118522932284	1060.0	482.0	1542.0
1090	0	38390	8.38	0.057763032192365	772.0	772.0	1544.0
217	0	4000	8.11	0.059099148397688	802.0	742.0	1544.0
617	0	4430	5.02	0.0892911655168203	1139.0	406.0	1545.0
1019	0	94820	7.48	0.0638595658924206	868.0	679.0	1547.0
387	0	418550	18.0	0.0196874066386263	195.0	1357.0	1552.0
2375	0	900070	2.18	0.1516436145906768	1437.0	118.0	1555.0
1592	0	41650	7.11	0.0655896394700896	904.0	651.0	1555.0
2405	0	275630	6.24	0.073786239419745	1005.0	551.0	1556.0
1159	0	13570	5.26	0.084237901842028	1111.0	450.0	1561.0
1293	0	14790	8.42	0.055968106452868	767.0	795.0	1562.0
1238	0	66590	13.15	0.0316947320374539	401.0	1164.0	1565.0
516	0	11930	9.86	0.045666519668883	625.0	946.0	1571.0
664	0	416180	13.64	0.0282866379310344	366.0	1208.0	1574.0
931	0	5860	109.57	0.0076203255758701	2.0	1577.0	1579.0
58	0	10950	7.22	0.0632249587044166	889.0	692.0	1581.0
1584	0	171120	5.63	0.0770695089901582	1063.0	519.0	1582.0
1622	0	94850	8.93	0.0506409241968665	713.0	871.0	1584.0
1069	0	23900	5.59	0.077348212396869	1068.0	517.0	1585.0
2548	0	140660	3.48	0.1040077659131881	1283.0	302.0	1585.0
1350	0	333430	10.74	0.0398711544835715	557.0	1029.0	1586.0
161	0	89030	13.15	0.0300726349486266	401.0	1185.0	1586.0
1445	0	58860	6.94	0.0648247622243532	922.0	664.0	1586.0
63	0	47810	13.88	0.0269047626884262	355.0	1232.0	1587.0
734	0	213500	6.81	0.0657920477246096	941.0	649.0	1590.0
557	0	3350	14.58	0.0246789812955258	322.0	1268.0	1590.0
1100	0	43610	8.2	0.0556581375992043	792.0	799.0	1591.0
232	0	84370	11.81	0.034245244685566	474.0	1119.0	1593.0
985	0	54210	6.26	0.0706129651350342	1002.0	591.0	1593.0
2169	0	2290	5.99	0.0731960710238005	1033.0	561.0	1594.0
2242	0	146060	6.62	0.0678122414658294	966.0	628.0	1594.0
1283	0	443250	10.61	0.0395233640390348	564.0	1033.0	1597.0
1241	0	241690	7.51	0.059879553853202	864.0	733.0	1597.0
1312	0	372910	7.7	0.0586431405118543	846.0	751.0	1597.0
992	0	234340	11.02	0.037591890894809	530.0	1070.0	1600.0
318	0	25320	12.21	0.0324512145604576	452.0	1149.0	1601.0
101	0	39490	15.7	0.021228961124973	268.0	1334.0	1602.0
1108	0	67000	7.96	0.0562646768487516	821.0	789.0	1610.0
210	0	5300	8.0	0.0557625018667513	814.0	798.0	1612.0
2286	0	39310	14.49	0.0237403123204267	329.0	1284.0	1613.0
497	0	176750	20.31	0.0133837116441447	146.0	1470.0	1616.0
1237	0	58850	7.83	0.0570023066120541	837.0	779.0	1616.0
1291	0	347890	8.68	0.0501564747665014	736.0	880.0	1616.0
57	0	90430	12.33	0.030791735635772	441.0	1175.0	1616.0
622	0	1270	7.89	0.0563718092005971	830.0	787.0	1617.0
1222	0	123690	14.57	0.0230716767035902	323.0	1294.0	1617.0
138	0	8930	15.23	0.0217736839092533	296.0	1322.0	1618.0
1271	0	34590	8.51	0.0512482043716271	759.0	860.0	1619.0
1838	0	56730	18.08	0.0158534604757376	193.0	1428.0	1621.0
226	0	89860	8.89	0.0488327069138608	719.0	904.0	1623.0
2056	0	52600	6.81	0.0634926987244509	941.0	684.0	1625.0
406	0	145990	7.58	0.0579289272447983	858.0	767.0	1625.0
1603	0	69460	4.16	0.0897524499213383	1225.0	401.0	1626.0
423	0	80220	11.21	0.0352543661938356	521.0	1107.0	1628.0
223	0	14820	8.66	0.0496632077614617	738.0	891.0	1629.0
1120	0	289860	20.91	0.0120602075712475	139.0	1491.0	1630.0
1882	0	11420	4.95	0.0804885303844202	1146.0	485.0	1631.0
1495	0	127980	12.23	0.0303514535981683	451.0	1182.0	1633.0
131	0	1440	8.88	0.0477970276425653	720.0	916.0	1636.0
2282	0	80470	11.96	0.0311625927277149	466.0	1170.0	1636.0
949	0	136490	3.26	0.1004133114888894	1314.0	325.0	1639.0
1680	0	14440	3.7	0.0938337801608579	1260.0	379.0	1639.0
192	0	280360	6.27	0.0664157214969319	999.0	640.0	1639.0
936	0	6840	6.17	0.0676584042511062	1015.0	630.0	1645.0
697	0	6340	10.02	0.0393103936680858	610.0	1038.0	1648.0
1596	0	43910	6.18	0.0663369435568725	1013.0	641.0	1654.0
1377	0	289080	5.91	0.0686052805636906	1039.0	616.0	1655.0
29	0	9540	9.99	0.039252170773451	614.0	1041.0	1655.0
389	0	58970	19.36	0.0118900204129249	160.0	1496.0	1656.0
1247	0	186230	10.23	0.0378003891581047	591.0	1066.0	1657.0
